split,duration,era,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,key_12,key_13,key_14,key_15,key_16,key_17,key_18,key_19,key_20,key_21,key_22,key_23,key_24,key_25,key_26,key_27,key_28,key_29,key_30,key_31,key_32,key_33,key_34,key_35,key_36,key_37,key_38,key_39,key_40,key_41,key_42,key_43,key_44,key_45,key_46,key_47,key_48,key_49,key_50,key_51,key_52,key_53,key_54,key_55,key_56,key_57,key_58,key_59,key_60,key_61,key_62,key_63,key_64,key_65,key_66,key_67,key_68,key_69,key_70,key_71,key_72,key_73,key_74,key_75,key_76,key_77,key_78,key_79,key_80,key_81,key_82,key_83,key_84,key_85,key_86,key_87,pitch_range,tempo,avg_note_duration,avg_velocity,velocity_range
train,311.725576133,classical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,3.0,7.0,3.0,25.0,3.0,19.0,27.0,12.0,57.0,5.0,73.0,55.0,19.0,70.0,24.0,127.0,24.0,99.0,118.0,34.0,143.0,17.0,143.0,74.0,35.0,103.0,42.0,151.0,28.0,109.0,93.0,23.0,112.0,6.0,94.0,53.0,22.0,53.0,6.0,46.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,223.08663803991018,0.3265634495594042,78.2073837739289,93.0
test,297.515728125,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,8.0,1.0,11.0,5.0,26.0,4.0,23.0,29.0,9.0,45.0,7.0,67.0,45.0,19.0,53.0,17.0,77.0,6.0,65.0,56.0,18.0,71.0,13.0,95.0,38.0,31.0,53.0,25.0,83.0,12.0,74.0,53.0,14.0,56.0,5.0,45.0,29.0,9.0,16.0,6.0,17.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,168.35242043139198,0.6244258605404747,66.06823184152604,80.0
train,309.229254,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,2.0,23.0,6.0,54.0,8.0,58.0,70.0,28.0,122.0,10.0,151.0,90.0,58.0,105.0,42.0,157.0,16.0,110.0,109.0,26.0,127.0,16.0,165.0,107.0,44.0,137.0,33.0,192.0,40.0,158.0,168.0,39.0,160.0,11.0,144.0,70.0,21.0,49.0,15.0,40.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,199.98541189514071,0.17920505478087678,65.29747675962815,96.0
train,241.37796375,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,10.0,4.0,8.0,13.0,39.0,2.0,49.0,37.0,29.0,59.0,22.0,85.0,49.0,50.0,61.0,39.0,82.0,14.0,63.0,55.0,26.0,71.0,17.0,73.0,47.0,30.0,50.0,37.0,87.0,17.0,69.0,62.0,20.0,58.0,9.0,52.0,32.0,9.0,18.0,7.0,20.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,210.2878539667677,0.26469208051455545,72.1949569495695,99.0
train,220.773016406,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,6.0,4.0,7.0,13.0,40.0,2.0,49.0,38.0,29.0,60.0,22.0,83.0,49.0,50.0,62.0,38.0,81.0,14.0,63.0,54.0,25.0,70.0,17.0,72.0,46.0,28.0,50.0,37.0,86.0,18.0,68.0,62.0,18.0,57.0,9.0,52.0,31.0,10.0,17.0,7.0,19.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,211.43676512761542,0.24498961578400827,67.7632398753894,99.0
train,215.636763887,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,8.0,4.0,7.0,13.0,40.0,2.0,49.0,37.0,29.0,59.0,22.0,84.0,49.0,50.0,62.0,38.0,80.0,15.0,63.0,54.0,26.0,72.0,17.0,74.0,46.0,28.0,51.0,42.0,93.0,14.0,71.0,62.0,19.0,57.0,9.0,51.0,32.0,9.0,17.0,7.0,19.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,216.0415464512423,0.2609301282051285,64.78646153846154,98.0
train,233.179166667,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,10.0,15.0,3.0,27.0,3.0,37.0,6.0,39.0,83.0,6.0,88.0,2.0,96.0,81.0,19.0,93.0,8.0,73.0,11.0,48.0,79.0,7.0,99.0,2.0,113.0,107.0,20.0,122.0,11.0,97.0,34.0,56.0,89.0,17.0,93.0,8.0,52.0,33.0,12.0,32.0,5.0,18.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,232.27757708140814,0.32606987962471246,69.7392458842273,101.0
train,239.887580625,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,15.0,3.0,28.0,3.0,38.0,6.0,40.0,83.0,6.0,88.0,2.0,96.0,83.0,19.0,95.0,8.0,76.0,11.0,50.0,81.0,7.0,100.0,2.0,114.0,113.0,22.0,129.0,13.0,99.0,34.0,57.0,89.0,17.0,93.0,8.0,55.0,34.0,12.0,32.0,6.0,18.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,229.4281170043562,0.3453686417748918,68.17090909090909,101.0
train,258.54375,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,10.0,15.0,3.0,27.0,3.0,37.0,6.0,39.0,83.0,6.0,89.0,2.0,96.0,82.0,19.0,97.0,8.0,74.0,11.0,50.0,77.0,7.0,100.0,2.0,113.0,113.0,20.0,128.0,11.0,97.0,33.0,55.0,89.0,17.0,93.0,8.0,52.0,33.0,14.0,33.0,5.0,18.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,222.19863656774302,0.4446056547619048,72.91964285714286,102.0
train,202.549209844,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,4.0,4.0,42.0,0.0,20.0,3.0,35.0,60.0,15.0,78.0,11.0,91.0,74.0,31.0,154.0,6.0,116.0,17.0,92.0,116.0,13.0,105.0,11.0,92.0,76.0,22.0,141.0,4.0,97.0,6.0,90.0,133.0,7.0,118.0,13.0,97.0,66.0,21.0,87.0,6.0,45.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,228.38097974429186,0.137207539196017,64.72001783325902,74.0
train,208.537451719,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,4.0,5.0,42.0,0.0,20.0,3.0,35.0,60.0,16.0,77.0,12.0,92.0,77.0,30.0,157.0,5.0,121.0,17.0,92.0,118.0,13.0,105.0,12.0,93.0,76.0,25.0,143.0,3.0,103.0,10.0,90.0,135.0,10.0,115.0,16.0,98.0,70.0,22.0,83.0,7.0,41.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,229.2162188696528,0.1409351014254388,74.59122807017543,99.0
train,313.288949531,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,20.0,0.0,29.0,16.0,17.0,73.0,9.0,70.0,7.0,72.0,117.0,5.0,127.0,12.0,116.0,86.0,20.0,130.0,14.0,116.0,11.0,106.0,139.0,6.0,143.0,10.0,125.0,96.0,37.0,148.0,13.0,123.0,23.0,75.0,97.0,9.0,69.0,1.0,47.0,23.0,9.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,184.94296577946784,0.35149587926372705,61.121880199667224,89.0
test,208.622909367,baroque,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,0.0,10.0,0.0,16.0,19.0,1.0,33.0,1.0,31.0,7.0,31.0,57.0,4.0,58.0,7.0,49.0,55.0,7.0,54.0,3.0,41.0,9.0,30.0,58.0,2.0,68.0,8.0,82.0,76.0,22.0,103.0,6.0,112.0,25.0,84.0,100.0,8.0,69.0,10.0,54.0,34.0,13.0,22.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,209.35735828628964,0.2867307904007046,67.84676354029062,87.0
train,171.830757656,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,5.0,4.0,22.0,4.0,33.0,5.0,25.0,45.0,3.0,57.0,4.0,48.0,38.0,13.0,55.0,3.0,52.0,7.0,42.0,65.0,1.0,59.0,3.0,42.0,31.0,13.0,45.0,1.0,39.0,8.0,14.0,29.0,0.0,14.0,1.0,13.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,152.8970251716245,0.5544187213302754,57.64564220183486,96.0
test,230.445816562,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,20.0,19.0,1.0,38.0,1.0,33.0,7.0,33.0,66.0,7.0,64.0,6.0,56.0,57.0,9.0,63.0,3.0,49.0,13.0,33.0,70.0,2.0,81.0,13.0,102.0,86.0,31.0,124.0,8.0,138.0,32.0,108.0,123.0,14.0,89.0,11.0,77.0,46.0,19.0,29.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,220.41643218908453,0.24675121641995604,61.94298245614035,91.0
train,150.834730992,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,1.0,9.0,9.0,4.0,18.0,2.0,21.0,3.0,30.0,51.0,5.0,51.0,3.0,66.0,55.0,9.0,75.0,7.0,56.0,16.0,43.0,59.0,2.0,52.0,4.0,65.0,70.0,16.0,80.0,5.0,69.0,14.0,49.0,61.0,4.0,38.0,1.0,24.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,216.95710161070446,0.26965418781725875,69.20135363790186,87.0
train,159.4875,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,1.0,9.0,9.0,4.0,18.0,2.0,21.0,3.0,30.0,50.0,5.0,51.0,3.0,66.0,55.0,9.0,76.0,8.0,56.0,16.0,45.0,61.0,2.0,53.0,4.0,67.0,66.0,17.0,82.0,6.0,69.0,13.0,54.0,64.0,5.0,38.0,1.0,24.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,211.6833964127026,0.33957116026711187,62.806343906510854,91.0
test,201.866666667,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,9.0,3.0,24.0,2.0,56.0,32.0,16.0,33.0,18.0,78.0,22.0,88.0,113.0,28.0,157.0,8.0,132.0,77.0,17.0,65.0,22.0,75.0,12.0,58.0,66.0,30.0,110.0,15.0,99.0,76.0,30.0,84.0,29.0,121.0,19.0,54.0,53.0,5.0,43.0,2.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,248.63309352517823,0.27087866798549287,67.17804154302671,96.0
train,215.842465781,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,1.0,22.0,2.0,25.0,55.0,5.0,51.0,6.0,78.0,55.0,42.0,107.0,4.0,107.0,6.0,83.0,92.0,6.0,85.0,5.0,73.0,49.0,55.0,121.0,15.0,101.0,14.0,91.0,127.0,19.0,138.0,10.0,123.0,77.0,41.0,107.0,14.0,106.0,7.0,85.0,65.0,0.0,38.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,211.4016660630201,0.15707819586167793,64.9170918367347,71.0
train,223.305529729,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,15.0,1.0,22.0,2.0,25.0,56.0,5.0,50.0,7.0,79.0,54.0,42.0,109.0,4.0,107.0,8.0,82.0,94.0,6.0,88.0,5.0,71.0,48.0,55.0,119.0,14.0,101.0,12.0,90.0,130.0,19.0,138.0,9.0,124.0,77.0,41.0,105.0,14.0,103.0,6.0,86.0,66.0,2.0,38.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,205.19214498819994,0.1814593958067717,69.41308967275818,94.0
train,137.286720454,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,7.0,1.0,5.0,25.0,2.0,31.0,2.0,35.0,16.0,17.0,73.0,11.0,55.0,2.0,81.0,92.0,8.0,95.0,6.0,84.0,48.0,22.0,93.0,6.0,73.0,7.0,70.0,100.0,8.0,94.0,4.0,99.0,71.0,20.0,96.0,10.0,55.0,4.0,44.0,38.0,0.0,22.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,227.33762841720414,0.12275975499092555,65.30792498487598,76.0
train,182.581281094,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,10.0,8.0,21.0,7.0,39.0,4.0,40.0,46.0,6.0,49.0,11.0,77.0,43.0,27.0,59.0,26.0,66.0,12.0,73.0,88.0,8.0,79.0,12.0,120.0,61.0,33.0,98.0,44.0,158.0,41.0,137.0,163.0,27.0,154.0,30.0,152.0,60.0,36.0,74.0,14.0,65.0,7.0,38.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,217.64169381107675,0.11737015259694825,71.07097858042839,104.0
train,601.358907187,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,20.0,2.0,29.0,5.0,79.0,17.0,31.0,67.0,31.0,160.0,6.0,163.0,163.0,34.0,150.0,37.0,253.0,83.0,84.0,152.0,59.0,280.0,6.0,277.0,268.0,36.0,239.0,45.0,366.0,138.0,110.0,199.0,93.0,291.0,13.0,197.0,177.0,12.0,118.0,8.0,112.0,39.0,18.0,36.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,197.4661631804496,0.26087262888678314,69.77363655506423,85.0
train,365.110416667,baroque,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,26.0,0.0,11.0,11.0,14.0,29.0,11.0,82.0,28.0,37.0,48.0,44.0,146.0,4.0,135.0,110.0,36.0,143.0,18.0,178.0,68.0,57.0,69.0,75.0,220.0,12.0,196.0,153.0,56.0,188.0,38.0,231.0,80.0,44.0,94.0,35.0,117.0,6.0,67.0,31.0,4.0,20.0,1.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,237.1161548731664,0.24240212342402107,68.73722627737226,91.0
validation,1064.85903814,romantic,0.0,0.0,7.0,7.0,9.0,6.0,17.0,22.0,8.0,16.0,14.0,42.0,26.0,42.0,105.0,34.0,115.0,47.0,69.0,119.0,38.0,119.0,46.0,125.0,56.0,38.0,226.0,67.0,155.0,80.0,255.0,183.0,102.0,372.0,119.0,329.0,194.0,154.0,363.0,143.0,290.0,133.0,250.0,268.0,169.0,365.0,166.0,396.0,270.0,217.0,464.0,212.0,436.0,221.0,366.0,297.0,220.0,399.0,131.0,347.0,163.0,143.0,220.0,61.0,148.0,41.0,97.0,61.0,46.0,54.0,14.0,49.0,8.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,194.63216837227174,0.1920920932717385,61.03799377769398,102.0
train,1357.78443281,romantic,2.0,7.0,2.0,12.0,5.0,15.0,9.0,30.0,23.0,16.0,27.0,13.0,58.0,26.0,57.0,41.0,34.0,82.0,40.0,109.0,54.0,51.0,80.0,45.0,181.0,113.0,137.0,122.0,103.0,197.0,126.0,251.0,140.0,159.0,212.0,157.0,304.0,187.0,211.0,212.0,191.0,220.0,217.0,344.0,204.0,182.0,235.0,235.0,386.0,239.0,242.0,292.0,171.0,257.0,179.0,213.0,161.0,89.0,151.0,71.0,122.0,82.0,66.0,62.0,45.0,76.0,25.0,46.0,27.0,13.0,12.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,191.76029962545763,0.4415284969976143,62.41650041074991,109.0
train,1278.59914875,romantic,2.0,7.0,0.0,11.0,5.0,15.0,8.0,28.0,21.0,16.0,28.0,12.0,58.0,25.0,56.0,42.0,34.0,81.0,41.0,104.0,58.0,53.0,79.0,47.0,181.0,119.0,140.0,125.0,104.0,201.0,130.0,254.0,142.0,159.0,210.0,151.0,306.0,193.0,217.0,211.0,198.0,217.0,218.0,350.0,203.0,183.0,233.0,235.0,393.0,240.0,242.0,291.0,167.0,260.0,179.0,211.0,158.0,88.0,145.0,74.0,125.0,78.0,68.0,61.0,38.0,73.0,25.0,48.0,27.0,13.0,12.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,184.9252097774427,0.3548980217599093,66.92251872659176,110.0
train,322.240596563,post-romantic,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,6.0,7.0,21.0,3.0,20.0,18.0,1.0,41.0,3.0,44.0,60.0,2.0,13.0,22.0,66.0,17.0,35.0,18.0,8.0,83.0,3.0,49.0,83.0,3.0,38.0,26.0,64.0,24.0,57.0,46.0,10.0,72.0,5.0,67.0,74.0,9.0,33.0,19.0,54.0,19.0,33.0,40.0,17.0,53.0,7.0,53.0,50.0,3.0,16.0,7.0,21.0,3.0,8.0,13.0,2.0,8.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,188.43873229151282,0.5768133892276427,57.49390243902439,103.0
train,611.940377546,classical,0.0,0.0,1.0,7.0,1.0,13.0,1.0,21.0,15.0,5.0,13.0,5.0,68.0,13.0,25.0,61.0,17.0,57.0,19.0,137.0,56.0,33.0,65.0,45.0,217.0,34.0,115.0,151.0,49.0,147.0,45.0,296.0,141.0,64.0,117.0,121.0,322.0,43.0,199.0,209.0,69.0,196.0,59.0,299.0,158.0,61.0,112.0,138.0,314.0,51.0,215.0,227.0,88.0,209.0,94.0,327.0,177.0,77.0,144.0,175.0,328.0,68.0,195.0,182.0,76.0,164.0,45.0,196.0,97.0,37.0,57.0,47.0,95.0,9.0,24.0,18.0,11.0,9.0,1.0,13.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,82.0,212.07247359751094,0.10256578386216285,68.58930399181166,117.0
validation,551.766666667,romantic,0.0,2.0,6.0,2.0,0.0,10.0,2.0,1.0,8.0,37.0,12.0,7.0,16.0,53.0,52.0,19.0,40.0,86.0,15.0,23.0,32.0,110.0,37.0,25.0,49.0,82.0,103.0,38.0,101.0,96.0,42.0,63.0,70.0,227.0,49.0,40.0,88.0,108.0,142.0,63.0,136.0,97.0,54.0,97.0,79.0,179.0,60.0,61.0,58.0,122.0,86.0,28.0,118.0,100.0,53.0,90.0,67.0,102.0,67.0,26.0,53.0,51.0,49.0,22.0,37.0,23.0,6.0,13.0,25.0,28.0,16.0,9.0,15.0,8.0,5.0,4.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,194.08461250467764,0.2869874792186198,67.1,108.0
train,1335.99759563,romantic,1.0,0.0,0.0,13.0,3.0,12.0,22.0,11.0,40.0,21.0,44.0,19.0,47.0,49.0,47.0,86.0,46.0,100.0,70.0,77.0,113.0,124.0,128.0,76.0,267.0,153.0,145.0,219.0,123.0,227.0,188.0,240.0,267.0,296.0,214.0,180.0,354.0,261.0,202.0,306.0,210.0,348.0,255.0,274.0,334.0,268.0,264.0,263.0,394.0,229.0,201.0,254.0,202.0,198.0,134.0,122.0,138.0,142.0,71.0,56.0,82.0,35.0,8.0,32.0,19.0,8.0,8.0,4.0,10.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,187.48038360943013,0.33304299266695114,62.50768902178556,106.0
test,1445.39919563,romantic,0.0,0.0,0.0,0.0,11.0,10.0,5.0,18.0,4.0,43.0,33.0,33.0,63.0,40.0,50.0,52.0,156.0,115.0,54.0,115.0,62.0,176.0,122.0,187.0,194.0,103.0,227.0,96.0,336.0,229.0,148.0,316.0,134.0,326.0,207.0,262.0,346.0,202.0,363.0,171.0,359.0,390.0,193.0,373.0,223.0,372.0,209.0,268.0,295.0,227.0,329.0,193.0,395.0,338.0,191.0,389.0,182.0,516.0,315.0,351.0,302.0,192.0,212.0,98.0,261.0,180.0,91.0,184.0,86.0,117.0,103.0,80.0,82.0,65.0,62.0,42.0,19.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,182.47551773960606,0.21427445522929692,71.01997596875938,117.0
validation,1673.36504672,romantic,0.0,0.0,0.0,6.0,0.0,10.0,2.0,81.0,33.0,20.0,49.0,9.0,69.0,15.0,149.0,225.0,30.0,173.0,42.0,253.0,146.0,129.0,301.0,54.0,167.0,51.0,183.0,368.0,93.0,269.0,128.0,386.0,228.0,230.0,562.0,154.0,335.0,144.0,362.0,530.0,194.0,455.0,211.0,562.0,379.0,247.0,515.0,176.0,432.0,225.0,395.0,454.0,231.0,360.0,198.0,485.0,277.0,252.0,409.0,154.0,335.0,162.0,272.0,300.0,153.0,216.0,135.0,303.0,149.0,153.0,179.0,85.0,113.0,46.0,78.0,44.0,14.0,18.0,5.0,13.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0,201.49344096872437,0.24707935062964764,67.71213993107484,113.0
validation,1577.25002531,romantic,0.0,0.0,0.0,7.0,0.0,13.0,4.0,99.0,41.0,15.0,47.0,10.0,75.0,12.0,174.0,240.0,33.0,174.0,46.0,272.0,150.0,132.0,311.0,57.0,174.0,52.0,198.0,385.0,95.0,286.0,132.0,403.0,239.0,243.0,562.0,160.0,333.0,149.0,378.0,546.0,185.0,475.0,211.0,596.0,395.0,252.0,533.0,187.0,445.0,229.0,408.0,484.0,227.0,378.0,200.0,542.0,284.0,271.0,443.0,183.0,361.0,167.0,284.0,304.0,175.0,237.0,149.0,310.0,154.0,177.0,201.0,102.0,135.0,46.0,83.0,44.0,17.0,24.0,5.0,15.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0,200.41258926209906,0.24956720662792062,70.26993940892791,113.0
